Record #:  0,
FFFFFFFFFFCA0000	000DD6C4,
FFFFFFFFFFCA0000	000F77F9,
FFFFFFFFFFCA0000	000F574A,
FFFFFFFFFFCA0000	000EDA70,
FFFFFFFFFFCA0000	000E9884,
FFFFFFFFFFCA0000	000E838B,
FFFFFFFFFFCA0000	000EA88D,
FFFFFFFFFFCA0000	000EECFE,
FFFFFFFFFFCA0000	000DB2F7,
FFFFFFFFFFCA0000	000D1937,
FFFFFFFFFFCA0000	000E4B1D,
FFFFFFFFFFCA0000	000F225D,
FFFFFFFFFFCA0000	000EAA0A,
FFFFFFFFFFCA0000	000E3541,
FFFFFFFFFFCA0000	000DF5D7,
FFFFFFFFFFCA0000	000DE1D5,
FFFFFFFFFFCA0000	000E072E,
FFFFFFFFFFCA0000	000E7631,
FFFFFFFFFFCA0000	000DFFD4,
FFFFFFFFFFCA0000	000D9394,
FFFFFFFFFFCA0000	000E7DD3,
FFFFFFFFFFCA0000	000EB1D5,
FFFFFFFFFFCA0000	000E159F,
FFFFFFFFFFCA0000	000DA353,
FFFFFFFFFFCA0000	000D645B,
FFFFFFFFFFCA0000	000D50CD,
FFFFFFFFFFCA0000	000D787F,
FFFFFFFFFFCA0000	000DF356,
FFFFFFFFFFCA0000	000E1623,
FFFFFFFFFFCA0000	000DFF39,
FFFFFFFFFFCA0000	000E7495,
FFFFFFFFFFCA0000	000E2F25,
FFFFFFFFFFCA0000	000D900F,
FFFFFFFFFFCA0000	000D215A,
FFFFFFFFFFCA0000	000CE6CE,
FFFFFFFFFFCA0000	000CD876,
FFFFFFFFFFCA0000	000D0698,
FFFFFFFFFFCA0000	000D83BF,
FFFFFFFFFFCA0000	000DFA37,
FFFFFFFFFFCA0000	000E1DEF,
FFFFFFFFFFCA0000	000E376C,
FFFFFFFFFFCA0000	000DCF9C,
FFFFFFFFFFCA0000	000D3937,
FFFFFFFFFFCA0000	000CCF63,
FFFFFFFFFFCA0000	000C99A3,
FFFFFFFFFFCA0000	000C8E0A,
FFFFFFFFFFCA0000	000CBD48,
FFFFFFFFFFCA0000	000D310D,
FFFFFFFFFFCA0000	000DBC08,
FFFFFFFFFFCA0000	000DF3B6,
FFFFFFFFFFCA0000	000DDF44,
FFFFFFFFFFCA0000	000D6F7F,
FFFFFFFFFFCA0000	000CE273,
FFFFFFFFFFCA0000	000C74D3,
FFFFFFFFFFCA0000	000C37F7,
FFFFFFFFFFCA0000	000C2710,
FFFFFFFFFFCA0000	000C5467,
FFFFFFFFFFCA0000	000CC982,
FFFFFFFFFFCA0000	000D586A,
FFFFFFFFFFCA0000	000DA452,
FFFFFFFFFFCA0000	000D9ACE,
FFFFFFFFFFCA0000	000D2D85,
FFFFFFFFFFCA0000	000C9A12,
FFFFFFFFFFCA0000	000C25A0,
FFFFFFFFFFCA0000	000BE6B7,
FFFFFFFFFFCA0000	000BD6C1,
FFFFFFFFFFCA0000	000C0B32,
FFFFFFFFFFCA0000	000C8986,
FFFFFFFFFFCA0000	000D1912,
FFFFFFFFFFCA0000	000D6EC8,
FFFFFFFFFFCA0000	000D5CB8,
FFFFFFFFFFCA0000	000CEAFB,
FFFFFFFFFFCA0000	000C5A7E,
FFFFFFFFFFCA0000	000BE6A5,
FFFFFFFFFFCA0000	000BA92F,
FFFFFFFFFFCA0000	000B9C22,
FFFFFFFFFFCA0000	000BD496,
FFFFFFFFFFCA0000	000C5502,
FFFFFFFFFFCA0000	000CDE71,
FFFFFFFFFFCA0000	000D35A3,
FFFFFFFFFFCA0000	000D13CC,
FFFFFFFFFFCA0000	000CAED5,
FFFFFFFFFFCA0000	000C23BE,
FFFFFFFFFFCA0000	000BAF4A,
FFFFFFFFFFCA0000	000B7290,
FFFFFFFFFFCA0000	000B66F9,
FFFFFFFFFFCA0000	000BA35A,
FFFFFFFFFFCA0000	000C25A0,
FFFFFFFFFFCA0000	000CA399,
FFFFFFFFFFCA0000	000CF84E,
FFFFFFFFFFCA0000	000CD03F,
FFFFFFFFFFCA0000	000C795E,
FFFFFFFFFFCA0000	000BEF04,
FFFFFFFFFFCA0000	000B7C0D,
FFFFFFFFFFCA0000	000B4204,
FFFFFFFFFFCA0000	000B3864,
FFFFFFFFFFCA0000	000B77B9,
FFFFFFFFFFCA0000	000BFBBE,
FFFFFFFFFFCA0000	000C6803,
FFFFFFFFFFCA0000	000C9881,
FFFFFFFFFFCA0000	000C95D4,
FFFFFFFFFFCA0000	000C4D37,
FFFFFFFFFFCA0000	000BC258,
FFFFFFFFFFCA0000	000B504A,
FFFFFFFFFFCA0000	000B1618,
FFFFFFFFFFCA0000	000B0CD2,
FFFFFFFFFFCA0000	000B4DF8,
FFFFFFFFFFCA0000	000BD3BA,
FFFFFFFFFFCA0000	000C4177,
FFFFFFFFFFCA0000	000C6F97,
FFFFFFFFFFCA0000	000C6BF1,
FFFFFFFFFFCA0000	000C207F,
FFFFFFFFFFCA0000	000B94AA,
FFFFFFFFFFCA0000	000B2510,
FFFFFFFFFFCA0000	000AEDEC,
FFFFFFFFFFCA0000	000AE7A1,
FFFFFFFFFFCA0000	000B2AFB,
FFFFFFFFFFCA0000	000BB1D9,
FFFFFFFFFFCA0000	000C1F51,
FFFFFFFFFFCA0000	000C4CFC,
FFFFFFFFFFCA0000	000C4D77,
FFFFFFFFFFCA0000	000BFC47,
FFFFFFFFFFCA0000	000B6C1F,
FFFFFFFFFFCA0000	000AFF47,
FFFFFFFFFFCA0000	000ACAF8,
FFFFFFFFFFCA0000	000AC67E,
FFFFFFFFFFCA0000	000B0D6D,
FFFFFFFFFFCA0000	000B9779,
FFFFFFFFFFCA0000	000C0222,
FFFFFFFFFFCA0000	000C2B64,
FFFFFFFFFFCA0000	000C24BD,
FFFFFFFFFFCA0000	000BD694,
FFFFFFFFFFCA0000	000B4EE2,
FFFFFFFFFFCA0000	000ADE8C,
FFFFFFFFFFCA0000	000AA85A,
FFFFFFFFFFCA0000	000AA3D9,
FFFFFFFFFFCA0000	000AEA02,
FFFFFFFFFFCA0000	000B6ED3,
FFFFFFFFFFCA0000	000BD91F,
FFFFFFFFFFCA0000	000C06D7,
FFFFFFFFFFCA0000	000C04BC,
FFFFFFFFFFCA0000	000BBB2E,
FFFFFFFFFFCA0000	000B33DD,
FFFFFFFFFFCA0000	000AC5EB,
FFFFFFFFFFCA0000	000A9184,
FFFFFFFFFFCA0000	000A8BC2,
FFFFFFFFFFCA0000	000AD04C,
FFFFFFFFFFCA0000	000B5458,
FFFFFFFFFFCA0000	000BBD74,
FFFFFFFFFFCA0000	000BEA3B,
FFFFFFFFFFCA0000	000BE6AE,
FFFFFFFFFFCA0000	000B9BAA,
FFFFFFFFFFCA0000	000B155B,
FFFFFFFFFFCA0000	000AA806,
FFFFFFFFFFCA0000	000A7258,
FFFFFFFFFFCA0000	000A6D82,
FFFFFFFFFFCA0000	000AB440,
FFFFFFFFFFCA0000	000B380D,
FFFFFFFFFFCA0000	000BA114,
FFFFFFFFFFCA0000	000BCDEE,
FFFFFFFFFFCA0000	000BCAD6,
FFFFFFFFFFCA0000	000B7F80,
FFFFFFFFFFCA0000	000AF956,
FFFFFFFFFFCA0000	000A8D20,
FFFFFFFFFFCA0000	000A5928,
FFFFFFFFFFCA0000	000A5515,
FFFFFFFFFFCA0000	000A9D00,
FFFFFFFFFFCA0000	000B2233,
FFFFFFFFFFCA0000	000B8AA4,
FFFFFFFFFFCA0000	000BB6E8,
FFFFFFFFFFCA0000	000BB3CA,
FFFFFFFFFFCA0000	000B67FA,
FFFFFFFFFFCA0000	000AE371,
FFFFFFFFFFCA0000	000A78EE,
FFFFFFFFFFCA0000	000A45B6,
FFFFFFFFFFCA0000	000A4235,
FFFFFFFFFFCA0000	000A8ABF,
FFFFFFFFFFCA0000	000B0E48,
FFFFFFFFFFCA0000	000B74B7,
FFFFFFFFFFCA0000	000BA0DD,
FFFFFFFFFFCA0000	000B9D2B,
FFFFFFFFFFCA0000	000B50CA,
FFFFFFFFFFCA0000	000ACD5C,
FFFFFFFFFFCA0000	000A6558,
FFFFFFFFFFCA0000	000A3409,
FFFFFFFFFFCA0000	000A3118,
FFFFFFFFFFCA0000	000A7B01,
FFFFFFFFFFCA0000	000AFE0F,
FFFFFFFFFFCA0000	000B66AA,
FFFFFFFFFFCA0000	000B962B,
FFFFFFFFFFCA0000	000B8C24,
FFFFFFFFFFCA0000	000B340F,
FFFFFFFFFFCA0000	000AB0CF,
FFFFFFFFFFCA0000	000A4F52,
FFFFFFFFFFCA0000	000A240A,
FFFFFFFFFFCA0000	000A2574,
FFFFFFFFFFCA0000	000A7204,
FFFFFFFFFFCA0000	000AF371,
FFFFFFFFFFCA0000	000B58F0,
FFFFFFFFFFCA0000	000B7DD6,
FFFFFFFFFFCA0000	000B6F5B,
FFFFFFFFFFCA0000	000B192F,
FFFFFFFFFFCA0000	000A9914,
FFFFFFFFFFCA0000	000A3931,
FFFFFFFFFFCA0000	000A1070,
FFFFFFFFFFCA0000	000A13D1,
FFFFFFFFFFCA0000	000A630C,
FFFFFFFFFFCA0000	000AE4C3,
FFFFFFFFFFCA0000	000B49E5,
FFFFFFFFFFCA0000	000B6F39,
FFFFFFFFFFCA0000	000B60BB,
FFFFFFFFFFCA0000	000B09B3,
FFFFFFFFFFCA0000	000A89C9,
FFFFFFFFFFCA0000	000A2A41,
FFFFFFFFFFCA0000	000A00ED,
FFFFFFFFFFCA0000	000A0600,
FFFFFFFFFFCA0000	000A5763,
FFFFFFFFFFCA0000	000AD884,
FFFFFFFFFFCA0000	000B3E33,
FFFFFFFFFFCA0000	000B62FD,
FFFFFFFFFFCA0000	000B566E,
FFFFFFFFFFCA0000	000AFEF0,
FFFFFFFFFFCA0000	000A7D79,
FFFFFFFFFFCA0000	000A1D69,
FFFFFFFFFFCA0000	0009F349,
FFFFFFFFFFCA0000	0009F84F,
FFFFFFFFFFCA0000	000A4AFC,
FFFFFFFFFFCA0000	000ACEF5,
FFFFFFFFFFCA0000	000B3486,
FFFFFFFFFFCA0000	000B59EE,
FFFFFFFFFFCA0000	000B4AF0,
FFFFFFFFFFCA0000	000AF08B,
FFFFFFFFFFCA0000	000A6DD7,
FFFFFFFFFFCA0000	000A0E24,
FFFFFFFFFFCA0000	0009E681,
FFFFFFFFFFCA0000	0009ED78,
FFFFFFFFFFCA0000	000A4333,
FFFFFFFFFFCA0000	000AC8B1,
FFFFFFFFFFCA0000	000B2F01,
FFFFFFFFFFCA0000	000B53D7,
FFFFFFFFFFCA0000	000B4435,
FFFFFFFFFFCA0000	000AE820,
FFFFFFFFFFCA0000	000A63D9,
FFFFFFFFFFCA0000	000A03B2,
FFFFFFFFFFCA0000	0009DBE4,
FFFFFFFFFFCA0000	0009E421,
FFFFFFFFFFCA0000	000A3B84,
FFFFFFFFFFCA0000	000AC074,
FFFFFFFFFFCA0000	000B2534,
FFFFFFFFFFCA0000	000B4900,
FFFFFFFFFFCA0000	000B3903,
FFFFFFFFFFCA0000	000ADD6D,
FFFFFFFFFFCA0000	000A59D9,
FFFFFFFFFFCA0000	0009FA3E,
FFFFFFFFFFCA0000	0009D279,
FFFFFFFFFFCA0000	0009DA27,
FFFFFFFFFFCA0000	000A342A,
FFFFFFFFFFCA0000	000AB930,
FFFFFFFFFFCA0000	000B1B29,
FFFFFFFFFFCA0000	000B3CCC,
FFFFFFFFFFCA0000	000B2CBE,
FFFFFFFFFFCA0000	000AD0EC,
FFFFFFFFFFCA0000	000A4F8E,
FFFFFFFFFFCA0000	0009F15F,
FFFFFFFFFFCA0000	0009CB24,
FFFFFFFFFFCA0000	0009D42D,
FFFFFFFFFFCA0000	000A2E6E,
FFFFFFFFFFCA0000	000AB0BF,
FFFFFFFFFFCA0000	000B0C6E,
FFFFFFFFFFCA0000	000B2A9E,
FFFFFFFFFFCA0000	000B196E,
FFFFFFFFFFCA0000	000ABD8E,
FFFFFFFFFFCA0000	000A3CD8,
FFFFFFFFFFCA0000	0009E3D3,
FFFFFFFFFFCA0000	0009C20E,
FFFFFFFFFFCA0000	0009CF74,
FFFFFFFFFFCA0000	000A2C50,
FFFFFFFFFFCA0000	000AADF9,
FFFFFFFFFFCA0000	000B079C,
FFFFFFFFFFCA0000	000B22E2,
FFFFFFFFFFCA0000	000B0FE9,
FFFFFFFFFFCA0000	000AB2BA,
FFFFFFFFFFCA0000	000A3361,
FFFFFFFFFFCA0000	0009DB65,
FFFFFFFFFFCA0000	0009BAC7,
FFFFFFFFFFCA0000	0009C90B,
FFFFFFFFFFCA0000	000A272D,
FFFFFFFFFFCA0000	000AA87D,
FFFFFFFFFFCA0000	000B00D7,
FFFFFFFFFFCA0000	000B1BD2,
FFFFFFFFFFCA0000	000B0A02,
FFFFFFFFFFCA0000	000AADA8,
FFFFFFFFFFCA0000	000A2EAB,
FFFFFFFFFFCA0000	0009D610,
FFFFFFFFFFCA0000	0009B28B,
FFFFFFFFFFCA0000	0009BDD5,
FFFFFFFFFFCA0000	000A19DD,
FFFFFFFFFFCA0000	000A97A2,
FFFFFFFFFFCA0000	000AEBD5,
FFFFFFFFFFCA0000	000B04BE,
FFFFFFFFFFCA0000	000AF182,
FFFFFFFFFFCA0000	000A9672,
FFFFFFFFFFCA0000	000A19D8,
FFFFFFFFFFCA0000	0009C26E,
FFFFFFFFFFCA0000	0009A002,
FFFFFFFFFFCA0000	0009AD04,
FFFFFFFFFFCA0000	000A0A1C,
FFFFFFFFFFCA0000	000A8489,
FFFFFFFFFFCA0000	000AD4A1,
FFFFFFFFFFCA0000	000AEAD7,
FFFFFFFFFFCA0000	000AD465,
FFFFFFFFFFCA0000	000A75B1,
FFFFFFFFFFCA0000	0009F7B0,
FFFFFFFFFFCA0000	0009A0D4,
FFFFFFFFFFCA0000	00098055,
FFFFFFFFFFCA0000	00098ED2,
FFFFFFFFFFCA0000	0009EBE3,
FFFFFFFFFFCA0000	000A663E,
FFFFFFFFFFCA0000	000AB5CF,
FFFFFFFFFFCA0000	000ACC75,
FFFFFFFFFFCA0000	000AB9D5,
FFFFFFFFFFCA0000	000A5EAC,
FFFFFFFFFFCA0000	0009E4FA,
FFFFFFFFFFCA0000	00099296,
FFFFFFFFFFCA0000	0009733F,
FFFFFFFFFFCA0000	00097FF3,
FFFFFFFFFFCA0000	0009D7AF,
FFFFFFFFFFCA0000	000A4748,
FFFFFFFFFFCA0000	000A8B6D,
FFFFFFFFFFCA0000	000A9B8F,
FFFFFFFFFFCA0000	000A83A2,
FFFFFFFFFFCA0000	000A2583,
FFFFFFFFFFCA0000	0009AEA6,
FFFFFFFFFFCA0000	00095EA0,
FFFFFFFFFFCA0000	000940BE,
FFFFFFFFFFCA0000	00094FD5,
FFFFFFFFFFCA0000	0009A8C4,
FFFFFFFFFFCA0000	000A172D,
FFFFFFFFFFCA0000	000A5ABA,
FFFFFFFFFFCA0000	000A6BAC,
FFFFFFFFFFCA0000	000A565A,
FFFFFFFFFFCA0000	0009FD63,
FFFFFFFFFFCA0000	00099002,
FFFFFFFFFFCA0000	00094D2A,
FFFFFFFFFFCA0000	00093BF5,
FFFFFFFFFFCA0000	000955F0,
FFFFFFFFFFCA0000	0009B8C3,
FFFFFFFFFFCA0000	000A2D54,
FFFFFFFFFFCA0000	000A7793,
FFFFFFFFFFCA0000	000A91EB,
FFFFFFFFFFCA0000	000A8AE1,
FFFFFFFFFFCA0000	000A467C,
FFFFFFFFFFCA0000	0009F4A8,
FFFFFFFFFFCA0000	0009CC28,
FFFFFFFFFFCA0000	0009D015,
FFFFFFFFFFCA0000	0009F646,
FFFFFFFFFFCA0000	000A57E6,
FFFFFFFFFFCA0000	000AC0F4,
FFFFFFFFFFCA0000	000AFFFA,
FFFFFFFFFFCA0000	000B1271,
FFFFFFFFFFCA0000	000B034B,
FFFFFFFFFFCA0000	000AB58A,
FFFFFFFFFFCA0000	000A55A3,
FFFFFFFFFFCA0000	000A17F5,
FFFFFFFFFFCA0000	0009F941,
FFFFFFFFFFCA0000	0009F52D,
FFFFFFFFFFCA0000	000A2FAA,
FFFFFFFFFFCA0000	000A73E2,
FFFFFFFFFFCA0000	000A89A4,
FFFFFFFFFFCA0000	000A8047,
FFFFFFFFFFCA0000	000A5F4C,
FFFFFFFFFFCA0000	000A05DA,
FFFFFFFFFFCA0000	00099FCA,
FFFFFFFFFFCA0000	000964B0,
FFFFFFFFFFCA0000	00095793,
FFFFFFFFFFCA0000	00097071,
FFFFFFFFFFCA0000	0009C997,
FFFFFFFFFFCA0000	000A28EF,
FFFFFFFFFFCA0000	000A5DE2,
FFFFFFFFFFCA0000	000A6721,
FFFFFFFFFFCA0000	000A5041,
FFFFFFFFFFCA0000	000A01F8,
FFFFFFFFFFCA0000	0009AADD,
FFFFFFFFFFCA0000	00097BC5,
FFFFFFFFFFCA0000	000972F7,
FFFFFFFFFFCA0000	00098DB8,
FFFFFFFFFFCA0000	0009E63B,
FFFFFFFFFFCA0000	000A4426,
FFFFFFFFFFCA0000	000A77D0,
FFFFFFFFFFCA0000	000A8190,
FFFFFFFFFFCA0000	000A690B,
FFFFFFFFFFCA0000	000A195A,
FFFFFFFFFFCA0000	0009C19F,
FFFFFFFFFFCA0000	00098F06,
FFFFFFFFFFCA0000	0009843C,
FFFFFFFFFFCA0000	00099D9E,
FFFFFFFFFFCA0000	0009F342,
FFFFFFFFFFCA0000	000A4DA7,
FFFFFFFFFFCA0000	000A7FB4,
FFFFFFFFFFCA0000	000A8765,
FFFFFFFFFFCA0000	000A6D75,
FFFFFFFFFFCA0000	000A1D80,
FFFFFFFFFFCA0000	0009C686,
FFFFFFFFFFCA0000	00099408,
FFFFFFFFFFCA0000	000988C9,
FFFFFFFFFFCA0000	0009A3AE,
FFFFFFFFFFCA0000	0009FBBC,
FFFFFFFFFFCA0000	000A590C,
FFFFFFFFFFCA0000	000A8D11,
FFFFFFFFFFCA0000	000A9685,
FFFFFFFFFFCA0000	000A7D5F,
FFFFFFFFFFCA0000	000A2B5F,
FFFFFFFFFFCA0000	0009D35C,
FFFFFFFFFFCA0000	0009A1E0,
FFFFFFFFFFCA0000	000997AC,
FFFFFFFFFFCA0000	0009B441,
FFFFFFFFFFCA0000	000A0F45,
FFFFFFFFFFCA0000	000A6E08,
FFFFFFFFFFCA0000	000AA038,
FFFFFFFFFFCA0000	000AA7F2,
FFFFFFFFFFCA0000	000A8EEB,
FFFFFFFFFFCA0000	000A3FE7,
FFFFFFFFFFCA0000	0009ED83,
FFFFFFFFFFCA0000	0009BEE3,
FFFFFFFFFFCA0000	0009B529,
FFFFFFFFFFCA0000	0009D02A,
FFFFFFFFFFCA0000	000A259C,
FFFFFFFFFFCA0000	000A7E77,
FFFFFFFFFFCA0000	000AAE08,
FFFFFFFFFFCA0000	000AB6FC,
FFFFFFFFFFCA0000	000A9EC4,
FFFFFFFFFFCA0000	000A4BB2,
FFFFFFFFFFCA0000	0009F42A,
FFFFFFFFFFCA0000	0009C4B0,
FFFFFFFFFFCA0000	0009BC58,
FFFFFFFFFFCA0000	0009DA4D,
FFFFFFFFFFCA0000	000A3396,
FFFFFFFFFFCA0000	000A8B7A,
FFFFFFFFFFCA0000	000AB7F3,
FFFFFFFFFFCA0000	000ABA45,
FFFFFFFFFFCA0000	000A99B3,
FFFFFFFFFFCA0000	000A418D,
FFFFFFFFFFCA0000	0009E88B,
FFFFFFFFFFCA0000	0009BA13,
FFFFFFFFFFCA0000	0009B25E,
FFFFFFFFFFCA0000	0009CFDA,
FFFFFFFFFFCA0000	000A27D2,
FFFFFFFFFFCA0000	000A84BD,
FFFFFFFFFFCA0000	000AB9CE,
FFFFFFFFFFCA0000	000ABFC5,
FFFFFFFFFFCA0000	000A9F78,
FFFFFFFFFFCA0000	000A4629,
FFFFFFFFFFCA0000	0009E8D5,
FFFFFFFFFFCA0000	0009B5AE,
FFFFFFFFFFCA0000	0009AADD,
FFFFFFFFFFCA0000	0009C778,
FFFFFFFFFFCA0000	000A218D,
FFFFFFFFFFCA0000	000A7D43,
FFFFFFFFFFCA0000	000AAC97,
FFFFFFFFFFCA0000	000AB033,
FFFFFFFFFFCA0000	000A90AB,
FFFFFFFFFFCA0000	000A39C1,
FFFFFFFFFFCA0000	0009E0FC,
FFFFFFFFFFCA0000	0009B03C,
FFFFFFFFFFCA0000	0009A796,
FFFFFFFFFFCA0000	0009C747,
FFFFFFFFFFCA0000	000A2429,
FFFFFFFFFFCA0000	000A7ED2,
FFFFFFFFFFCA0000	000AAD3C,
FFFFFFFFFFCA0000	000AB474,
FFFFFFFFFFCA0000	000A99F1,
FFFFFFFFFFCA0000	000A46A3,
FFFFFFFFFFCA0000	0009F3E1,
FFFFFFFFFFCA0000	0009C9E5,
FFFFFFFFFFCA0000	0009C71A,
FFFFFFFFFFCA0000	0009EB03,
FFFFFFFFFFCA0000	000A5016,
FFFFFFFFFFCA0000	000AB57A,
FFFFFFFFFFCA0000	000AEDB8,
FFFFFFFFFFCA0000	000AF8BA,
FFFFFFFFFFCA0000	000AE05A,
FFFFFFFFFFCA0000	000A9187,
FFFFFFFFFFCA0000	000A44FC,
FFFFFFFFFFCA0000	000A2060,
FFFFFFFFFFCA0000	000A22C6,
FFFFFFFFFFCA0000	000A4A75,
FFFFFFFFFFCA0000	000AAC8D,
FFFFFFFFFFCA0000	000B0DC2,
FFFFFFFFFFCA0000	000B4107,
FFFFFFFFFFCA0000	000B46BC,
FFFFFFFFFFCA0000	000B25F0,
FFFFFFFFFFCA0000	000AD143,
FFFFFFFFFFCA0000	000A81A5,
FFFFFFFFFFCA0000	000A59CD,
FFFFFFFFFFCA0000	000A54C7,
FFFFFFFFFFCA0000	000A7538,
FFFFFFFFFFCA0000	000AD140,
FFFFFFFFFFCA0000	000B28A7,
FFFFFFFFFFCA0000	000B5214,
FFFFFFFFFFCA0000	000B51A0,
FFFFFFFFFFCA0000	000B2E68,
FFFFFFFFFFCA0000	000AD58C,
FFFFFFFFFFCA0000	000A81FB,
FFFFFFFFFFCA0000	000A5753,
FFFFFFFFFFCA0000	000A52F3,
FFFFFFFFFFCA0000	000A7708,
FFFFFFFFFFCA0000	000AD373,